16.15	0	1.42946e-55
16.175	0	9.57266e-56
16.2	0	6.4065e-56
16.225	0	4.28484e-56
16.25	0	2.86402e-56
16.275	0	1.91313e-56
16.3	0	1.27714e-56
16.325	0	8.52036e-57
16.35	0	5.68074e-57
16.375	0	3.78511e-57
16.4	0	2.52045e-57
16.425	0	1.67728e-57
16.45	0	1.11547e-57
16.475	0	7.41375e-58
16.5	0	4.9243e-58
16.525	0	3.26871e-58
16.55	0	2.16838e-58
16.575	0	1.43755e-58
16.6	0	9.52434e-59
16.625	0	6.30629e-59
16.65	0	4.17292e-59
16.675	0	2.75951e-59
16.7	0	1.82369e-59
16.725	0	1.20447e-59
16.75	0	7.95004e-60
16.775	0	5.24407e-60
16.8	0	3.45696e-60
16.825	0	2.27744e-60
16.85	0	1.49943e-60
16.875	0	9.86575e-61
16.9	0	6.48728e-61
16.925	0	4.26306e-61
16.95	0	2.79967e-61
16.975	0	1.83746e-61
17	0	1.2052e-61
17.025	0	7.89993e-62
17.05	0	5.17506e-62
17.075	0	3.38793e-62
17.1	0	2.21656e-62
17.125	0	1.44928e-62
17.15	0	9.47003e-63
17.175	0	6.18411e-63
17.2	0	4.0358e-63
17.225	0	2.63214e-63
17.25	0	1.7156e-63
17.275	0	1.1175e-63
17.3	0	7.27456e-64
17.325	0	4.73253e-64
17.35	0	3.07685e-64
17.375	0	1.99915e-64
17.4	0	1.29811e-64
17.425	0	8.42375e-65
17.45	0	5.46293e-65
17.475	0	3.54056e-65
17.5	0	2.29322e-65
17.525	0	1.48438e-65
17.55	0	9.60227e-66
17.575	0	6.20766e-66
17.6	0	4.01059e-66
17.625	0	2.5895e-66
17.65	0	1.6709e-66
17.675	0	1.07749e-66
17.7	0	6.94384e-67
17.725	0	4.47213e-67
17.75	0	2.87844e-67
17.775	0	1.85151e-67
17.8	0	1.1902e-67
17.825	0	7.64615e-68
17.85	0	4.90899e-68
17.875	0	3.14969e-68
17.9	0	2.01963e-68
17.925	0	1.2942e-68
17.95	0	8.28815e-69
17.975	0	5.30446e-69
18	0	3.39275e-69
18.025	0	2.16865e-69
18.05	0	1.38533e-69
18.075	0	8.84391e-70
18.1	0	5.64238e-70
18.125	0	3.59755e-70
18.15	0	2.29234e-70
18.175	0	1.45975e-70
18.2	0	9.28973e-71
18.225	0	5.90821e-71
18.25	0	3.75522e-71
18.275	0	2.38529e-71
18.3	0	1.51417e-71
18.325	0	9.60584e-72
18.35	0	6.09008e-72
18.375	0	3.85866e-72
18.4	0	2.44331e-72
18.425	0	1.54613e-72
18.45	0	9.77781e-73
18.475	0	6.17965e-73
18.5	0	3.90313e-73
18.525	0	2.46371e-73
18.55	0	1.55415e-73
18.575	0	9.79765e-74
18.6	0	6.17275e-74
18.625	0	3.88654e-74
18.65	0	2.44554e-74
18.675	0	1.53784e-74
18.7	0	9.66445e-75
18.725	0	6.06973e-75
18.75	0	3.80968e-75
18.775	0	2.38965e-75
18.8	0	1.49798e-75
18.825	0	9.38442e-76
18.85	0	5.87536e-76
18.875	0	3.67611e-76
18.9	0	2.29864e-76
18.925	0	1.43641e-76
18.95	0	8.97044e-77
18.975	0	5.59856e-77
19	0	3.49193e-77
19.025	0	2.17662e-77
19.05	0	1.35589e-77
19.075	0	8.44105e-78
19.1	0	5.25163e-78
19.125	0	3.26527e-78
19.15	0	2.02895e-78
19.175	0	1.25994e-78
19.2	0	7.81909e-79
19.225	0	4.84941e-79
19.25	0	3.00573e-79
19.275	0	1.86182e-79
19.3	0	1.15253e-79
19.325	0	7.13006e-80
19.35	0	4.4082e-80
19.375	0	2.72369e-80
19.4	0	1.68182e-80
19.425	0	1.03784e-80
19.45	0	6.40041e-81
19.475	0	3.94468e-81
19.5	0	2.42965e-81
19.525	0	1.49555e-81
19.55	0	9.2e-82
19.575	0	5.65588e-82
19.6	0	3.47489e-82
19.625	0	2.13357e-82
19.65	0	1.30919e-82
19.675	0	8.0283e-83
19.7	0	4.92008e-83
19.725	0	3.01334e-83
19.75	0	1.84438e-83
19.775	0	1.12819e-83
19.8	0	6.89666e-84
19.825	0	4.21331e-84
19.85	0	2.57238e-84
19.875	0	1.56954e-84
19.9	0	9.57061e-85
19.925	0	5.83221e-85
19.95	0	3.55184e-85
19.975	0	2.16173e-85
20	0	1.31485e-85
20.025	0	7.99242e-86
20.05	0	4.8552e-86
20.075	0	2.94757e-86
20.1	0	1.78833e-86
20.125	0	1.08432e-86
20.15	0	6.57048e-87
20.175	0	3.97889e-87
20.2	0	2.40799e-87
20.225	0	1.45638e-87
20.25	0	8.80283e-88
20.275	0	5.31736e-88
20.3	0	3.20995e-88
20.325	0	1.93654e-88
20.35	0	1.16757e-88
20.375	0	7.03504e-89
20.4	0	4.23621e-89
20.425	0	2.54926e-89
20.45	0	1.53313e-89
20.475	0	9.21452e-90
20.5	0	5.53468e-90
20.525	0	3.3223e-90
20.55	0	1.99303e-90
20.575	0	1.19485e-90
20.6	0	7.15886e-91
20.625	0	4.28647e-91
20.65	0	2.56498e-91
20.675	0	1.53389e-91
20.7	0	9.1671e-92
20.725	0	5.47517e-92
20.75	0	3.26806e-92
20.775	0	1.94944e-92
20.8	0	1.16214e-92
20.825	0	6.92359e-93
20.85	0	4.12224e-93
20.875	0	2.4528e-93
20.9	0	1.45854e-93
20.925	0	8.66767e-94
20.95	0	5.14771e-94
20.975	0	3.05529e-94
21	0	1.81225e-94
21.025	0	1.07426e-94
21.05	0	6.36402e-95
21.075	0	3.76772e-95
21.1	0	2.22923e-95
21.125	0	1.31813e-95
21.15	0	7.78909e-96
21.175	0	4.59985e-96
21.2	0	2.71474e-96
21.225	0	1.60118e-96
21.25	0	9.43799e-97
21.275	0	5.55963e-97
21.3	0	3.27295e-97
21.325	0	1.92558e-97
21.35	0	1.13217e-97
21.375	0	6.65252e-98
21.4	0	3.90652e-98
21.425	0	2.29256e-98
21.45	0	1.34456e-98
21.475	0	7.88069e-99
21.5	0	4.61612e-99
21.525	0	2.7022e-99
21.55	0	1.58083e-99
21.575	0	9.24231e-100
21.6	0	5.40012e-100
21.625	0	3.15321e-100
21.65	0	1.84005e-100
21.675	0	1.07309e-100
21.7	0	6.25414e-101
21.725	0	3.64273e-101
21.75	0	2.12038e-101
21.775	0	1.23347e-101
21.8	0	7.17085e-102
21.825	0	4.1662e-102
21.85	0	2.41901e-102
21.875	0	1.40366e-102
21.9	0	8.13978e-103
21.925	0	4.71728e-103
21.95	0	2.73211e-103
21.975	0	1.58136e-103
22	0	9.14731e-104
22.025	0	5.28789e-104
22.05	0	3.05491e-104
22.075	0	1.76377e-104
22.1	0	1.01768e-104
22.125	0	5.86829e-105
22.15	0	3.38172e-105
22.175	0	1.94756e-105
22.2	0	1.12091e-105
22.225	0	6.44734e-106
22.25	0	3.7061e-106
22.275	0	2.12902e-106
22.3	0	1.22228e-106
22.325	0	7.01276e-107
22.35	0	4.02101e-107
22.375	0	2.30414e-107
22.4	0	1.3195e-107
22.425	0	7.55157e-108
22.45	0	4.3191e-108
22.475	0	2.46874e-108
22.5	0	1.41022e-108
22.525	0	8.05054e-109
22.55	0	4.59294e-109
22.575	0	2.61869e-109
22.6	0	1.49212e-109
